initial_id t "\dot h_1(t+1)" "\dot h_2(t+1)" "\dot \psi_1(t+1)" "\dot \psi_2(t+1)" 
33 35 -3179.81 -3329.7 -7.56417 -0.49291 
33 36 -3179.81 -3329.7 -5.04885 -2.79567 
33 37 -3179.81 -3329.7 -5.04885 -3.54969 
33 38 -3179.81 -3329.7 -5.04885 -7.81093 
33 39 -3179.81 -3329.7 -5.04885 -7.81093 
33 40 -3179.81 -3329.7 -0.427641 -7.81093 
33 41 -3179.81 -3329.7 -1.52864 -7.81093 
33 42 -3179.81 -3329.7 -3.65546 -7.81093 
33 43 -3179.81 -3329.7 -1.07616 -4.11719 
33 44 -3179.81 -3329.7 0 -6.86622 
33 45 -3179.81 -3329.7 -3.4795 4.15291 
33 46 -3179.81 -3329.7 -5.12043 0 
33 47 -3179.81 -2557.37 -5.12043 -0.981598 
33 48 -3179.81 -3902.61 -2.32414 -2.97718 
33 49 -3179.81 -3902.61 -4.58916 -5.69541 
34 0 -638.732 1227.23 0 -7.86487 
34 1 -2165.19 -1532.86 -0.838432 -1.48411 
34 2 -3354.43 -2233.36 -3.48929 -1.48411 
34 3 -3354.43 -3123.11 -3.8858 -4.7928 
34 4 -3354.43 -3123.11 -3.8858 -7.28174 
34 5 -3354.43 -3123.11 -2.37178 -7.28174 
34 6 -3354.43 -3123.11 -4.63053 0 
34 7 -3354.43 -3123.11 0.876624 -1.1575 
34 8 -3354.43 -2701.68 -0.27907 -1.1575 
34 9 -2160.11 -3144.54 -1.89705 -4.12888 
34 10 -3054 -3144.54 -5.47344 -4.12888 
34 11 -3054 -3144.54 0.261628 0 
34 12 -3054 -3144.54 -0.36469 -2.09593 
34 13 -3054 -3144.54 -1.69753 -5.27847 
34 14 -3428.37 -3144.54 -5.68286 -7.67445 
34 15 -3428.37 -3144.54 -0.712379 -7.67445 
34 16 -3428.37 -3144.54 -1.30705 -7.67445 
34 17 -3428.37 -3144.54 -3.67417 -7.67445 
34 18 -3428.37 -3144.54 -7.70002 -7.67445 
34 19 -3428.37 -3144.54 -7.70002 2.78158 
34 20 -3428.37 -3144.54 -7.70002 -0.90828 
34 21 -3428.37 -3144.54 -7.70002 -1.94736 
34 22 -3428.37 -3144.54 0.529952 -1.94736 
34 23 -3428.37 -4353.78 -0.769781 -3.54163 
34 24 -3561.53 -4353.78 -3.01497 0 
34 25 -3561.53 -4353.78 -5.59077 -1.92706 
34 26 -3561.53 -4353.78 -0.391118 -5.41868 
34 27 -4323.66 -4353.78 -3.01739 -7.85713 
34 28 -4323.66 -4353.78 -4.25828 -7.85713 
34 29 -4323.66 -4353.78 5.85398 -7.85713 
34 30 -4323.66 -4353.78 0 -0.952996 
34 31 -4323.66 -4353.78 -3.12209 -2.83446 
34 32 -4323.66 -4353.78 -3.54896 -5.15021 
34 33 -4323.66 -4353.78 0 -6.05632 
34 34 -4323.66 -4353.78 -1.05434 -6.05632 
34 35 -4323.66 -4353.78 -5.97761 -6.05632 
34 36 -4323.66 -4353.78 -3.3258 -6.05632 
34 37 -4323.66 -3800.73 -4.86085 -6.05632 
34 38 -4323.66 -3800.73 1.78658 -6.05632 
34 39 -4323.66 -3800.73 -0.364863 -6.05632 
34 40 -4323.66 -3800.73 -2.13812 -3.73113 
34 41 -4323.66 -3800.73 -6.58443 -3.73113 
34 42 -4323.66 -3800.73 -6.58443 -3.73113 
34 43 -4323.66 -3800.73 -6.58443 -7.25283 
34 44 -4323.66 -3800.73 7.61848 -7.25283 
34 45 -4323.66 -3800.73 0.966738 -7.25283 
34 46 -4323.66 -3800.73 0 5.19582 
34 47 -4323.66 -3800.73 -3.42703 0 
34 48 -4323.66 -3800.73 -3.61114 0 
34 49 -4323.66 -3800.73 -3.61114 -1.28268 
35 0 0 0 -0.343234 -2.72222 
35 1 -2135.54 -2947.11 -2.72294 -3.76419 
35 2 -4080.89 -4686.24 -5.6098 0 
35 3 -4080.89 -4686.24 0.334628 -2.73115 
35 4 -4080.89 -4686.24 -0.355602 -4.20858 
35 5 -4080.89 -4686.24 4.1185 -4.20858 
35 6 -4080.89 -4686.24 0 4.82228 
35 7 -4080.89 -4686.24 -1.62153 0 
35 8 -4080.89 -4686.24 -4.24821 -2.06714 
35 9 -4080.89 -4686.24 0.414824 -2.06714 
35 10 -4080.89 -4686.24 -0.35453 -5.7999 
35 11 -4080.89 -4686.24 0 -5.7999 
35 12 -4080.89 -4686.24 -2.77082 -3.28439 
35 13 -3282.6 -4686.24 -5.91464 -4.80479 
35 14 -3282.6 -4686.24 -5.91464 0 
35 15 -3282.6 -4686.24 -7.76984 -1.19499 
35 16 -3282.6 -4686.24 0 -4.831 
35 17 -4893.77 -4686.24 -1.3435 4.79116 
35 18 -4893.77 -4686.24 -5.99304 0 
35 19 -4893.77 -4686.24 -1.07507 -0.620236 
35 20 -4893.77 -4686.24 -4.07833 -4.18549 
35 21 -4893.77 -4686.24 0.653944 -2.60777 
35 22 -4893.77 -4686.24 -0.284751 -4.92204 
35 23 -4893.77 -4686.24 -0.284751 0 
35 24 -4893.77 -4686.24 0 -1.32086 
35 25 -4893.77 -4686.24 -2.74051 -3.99769 
35 26 -4893.77 1980.41 -4.41448 0 
35 27 -4893.77 -1428.37 -1.66682 -0.756681 
35 28 -4893.77 -2053.51 -5.25416 -3.03864 
35 29 -4893.77 -3084.11 0 -3.69886 
35 30 -4893.77 -3084.11 -1.50686 7.66859 
35 31 -4893.77 -3084.11 -4.40304 0 
35 32 -4893.77 -3084.11 0.576063 -3.30118 
35 33 -4893.77 -3084.11 -0.834068 -5.82711 
35 34 -4893.77 -2242.86 0 -5.82711 
35 35 -4893.77 -3382.75 -0.976065 -5.82711 
35 36 -4893.77 -3382.75 4.68568 0 
35 37 -4893.77 -3237.52 0 -2.25754 
35 38 -4893.77 -3237.52 -2.56937 -4.64602 
35 39 -4624.02 -3237.52 -4.96795 0.974268 
35 40 -4624.02 -3237.52 6.19392 -0.784679 
35 41 -4624.02 -3237.52 0 -0.784679 
35 42 -4624.02 -3237.52 -2.15296 -5.03966 
35 43 -4624.02 -3237.52 -5.46689 0.765966 
35 44 -4624.02 -3237.52 -0.7475 -0.907515 
35 45 -4624.02 -3237.52 5.25512 -3.57919 
35 46 -4624.02 -3237.52 0 5.39523 
35 47 -4624.02 -3237.52 -2.92204 0.766784 
35 48 -4624.02 -3237.52 -4.53182 -0.567146 
35 49 -4624.02 -2481.09 -3.24917 -1.94031 
36 0 0 0 3.46854 6.98691 
36 1 -2450.77 -2068.65 0 0.681439 
36 2 -3379.64 -4009.88 -2.4007 -0.668739 
36 3 -3379.64 -4009.88 -4.14076 0 
36 4 -3538.13 -4009.88 -1.96825 -2.63608 
36 5 -3538.13 -4009.88 -4.80716 -3.52104 
36 6 -3135.96 -4009.88 1.09719 0 
36 7 -3135.96 -2291.37 0 -0.422775 
36 8 -3135.96 -4774.51 -3.44334 -4.5419 
36 9 -3135.96 -4774.51 -5.63997 -1.19365 
36 10 -3135.96 -4774.51 0 -4.83451 
36 11 -3135.96 -4774.51 -1.59792 -6.74355 
36 12 -3135.96 -2493.78 -3.8876 0 
36 13 -3135.96 -3025.67 1.1862 -1.02219 
36 14 -3135.96 -2455.71 -0.609681 5.60692 
36 15 -3135.96 -3781.19 0.779412 0 
36 16 -3135.96 -3781.19 -0.383697 -1.82547 
36 17 -3135.96 -3781.19 -7.57377 -4.51113 
36 18 -3135.96 -3781.19 -7.57377 0 
36 19 -3135.96 -3781.19 -7.57377 -1.71428 
36 20 -3135.96 -3781.19 -7.57377 -5.17121 
36 21 -3318.87 -2431.09 -5.39103 -5.17121 
36 22 -3318.87 -3710.08 1.78997 -3.2478 
36 23 -3318.87 -3710.08 -2.79346 -5.05168 
36 24 -3318.87 -3710.08 -5.91729 0 
36 25 -3318.87 -3710.08 6.98076 -1.61378 
36 26 -3318.87 -3710.08 0 -5.21781 
36 27 -3318.87 -3710.08 -3.14438 6.56397 
36 28 -3810.5 -3710.08 -5.55144 -0.997742 
36 29 -3810.5 -3710.08 0 -5.4715 
36 30 -3949.33 -3710.08 -1.7624 0.797254 
36 31 -3949.33 -4214.72 -5.66781 -3.49961 
36 32 -3843.56 -4214.72 -2.83109 -4.84272 
36 33 -3843.56 -4809.01 -5.364 -4.84272 
36 34 -3843.56 -2738.45 3.73672 -4.84272 
36 35 -3843.56 -3153.58 0 -5.74452 
36 36 -3843.56 -3153.58 -1.4799 -5.74452 
36 37 -3843.56 -3153.58 -4.8204 -6.68112 
36 38 -2441.98 -3153.58 -4.8204 -6.68112 
36 39 -3392.46 -3153.58 7.60526 0.863399 
36 40 -3392.46 -3153.58 0 -0.809118 
36 41 -3392.46 -3153.58 -1.57413 -5.78264 
36 42 -3392.46 -3153.58 -4.47564 0.369903 
36 43 -3392.46 -3153.58 -2.81206 -0.596809 
36 44 -2376.41 -3153.58 0 -5.24916 
36 45 -4857.16 -3153.58 -2.88827 -0.387686 
36 46 -4857.16 -3153.58 -3.66893 -4.25324 
36 47 -2166.48 -3153.58 -3.66893 5.71287 
36 48 -3729.65 -3153.58 4.89019 0.661529 
36 49 -3729.65 -4544.33 0 -0.975326 
37 0 0 0 0.970991 -0.715568 
37 1 -2171.32 -2863.9 -0.590841 -5.1971 
37 2 -3234.32 -3345.8 -1.54472 -2.89412 
37 3 -3234.32 -3345.8 -3.97642 -3.65054 
37 4 -3234.32 -3345.8 6.65628 -1.55681 
37 5 -3234.32 -3345.8 0.998317 -5.74487 
37 6 -3234.32 -3345.8 -0.576732 -7.7685 
37 7 -3234.32 -3345.8 -1.14048 -7.7685 
37 8 -3234.32 -2715.63 -5.67938 -7.7685 
37 9 -3234.32 -4922.98 -1.29696 -4.13078 
37 10 -2288.14 -4922.98 -1.29696 1.44831 
37 11 -4848.93 -4922.98 -4.49373 -0.735229 
37 12 -4848.93 -4922.98 0 -2.56919 
37 13 -4848.93 -4922.98 -3.20744 -4.99855 
37 14 -4848.93 -4922.98 -5.68097 -4.99855 
37 15 -4848.93 -4922.98 -0.627571 -7.96983 
37 16 -4848.93 -4922.98 -2.61921 -6.03336 
37 17 -4848.93 -4922.98 -4.18428 -6.03336 
37 18 -4848.93 -4922.98 -0.519799 -6.03336 
37 19 -4848.93 -4922.98 -2.70364 -6.03336 
37 20 -4848.93 -4922.98 -5.96596 -6.03336 
37 21 -4848.93 -4922.98 -5.96596 -6.03336 
37 22 -4848.93 -4922.98 0.521261 -6.03336 
37 23 -4848.93 -4922.98 -0.499519 -6.03336 
37 24 -2381.97 -4922.98 -1.41418 -6.03336 
37 25 -4840.86 -4922.98 -5.74171 -6.03336 
37 26 -4840.86 -4922.98 3.30217 -6.03336 
37 27 -4840.86 -4922.98 -0.714968 -6.03336 
37 28 -4840.86 -4922.98 -3.2356 -6.03336 
37 29 -4840.86 -4922.98 -4.70814 -6.03336 
37 30 -4840.86 -3429.29 -0.709708 -6.03336 
37 31 -4840.86 -3429.29 -1.47725 0.496908 
37 32 -4840.86 -3429.29 -4.28024 -0.492132 
37 33 -2967.05 -3429.29 -4.28024 -2.99393 
37 34 -3428.49 -3429.29 -1.8386 -4.89315 
37 35 -3428.49 -3429.29 -5.05325 -6.61013 
37 36 -3428.49 -3429.29 -0.936382 -6.61013 
37 37 -3428.49 -3429.29 -1.89367 -6.61013 
37 38 -3428.49 -3429.29 -3.60257 -6.61013 
37 39 -3428.49 -3429.29 4.71267 -6.61013 
37 40 -3428.49 -3429.29 0 -6.61013 
37 41 -3428.49 -3429.29 -1.90705 -4.91475 
37 42 -3428.49 -3429.29 -5.68953 -6.06971 
37 43 -3428.49 -3429.29 -5.68953 -6.21277 
37 44 -3428.49 -3429.29 5.27841 -6.21277 
37 45 -3428.49 -3429.29 0 -6.21277 
37 46 -3428.49 -3429.29 -2.44877 -6.21277 
37 47 -3428.49 -4705.84 -4.98002 -3.74988 
37 48 -3428.49 -4705.84 -0.931573 -1.42367 
37 49 -3428.49 -4705.84 -2.07429 -5.80983 
38 0 0 -783.487 1.90522 -3.07685 
38 1 -2021.49 -2928.28 0 -7.02892 
38 2 -3082.3 -4004.01 -3.31718 -7.02892 
38 3 -3082.3 -4004.01 -5.39263 -7.02892 
38 4 -3082.3 -4004.01 -0.329149 -7.02892 
38 5 -3082.3 -4004.01 3.19409 -7.02892 
38 6 -3082.3 -4004.01 -0.708446 -7.02892 
38 7 -3082.3 -4004.01 0.319461 -7.02892 
38 8 -3082.3 -4004.01 -0.836298 -7.02892 
38 9 -3082.3 -4004.01 4.78177 -7.02892 
38 10 -3082.3 -4004.01 0 -4.03692 
38 11 -3598.86 -4004.01 -1.5546 -1.00249 
38 12 -3598.86 -4004.01 -4.17277 -5.13161 
38 13 -3598.86 -4004.01 1.11714 -5.13161 
38 14 -3598.86 -4004.01 -0.911431 3.71979 
38 15 -2813.46 -4004.01 -2.40608 0 
38 16 -3305.83 -4004.01 -5.36675 -2.84529 
38 17 -3305.83 -4004.01 -5.36675 -4.53585 
38 18 -3305.83 -4004.01 0.291622 1.2415 
38 19 -3305.83 -4004.01 -0.530202 -0.331489 
38 20 -3305.83 -4004.01 4.94739 -3.82602 
38 21 -3305.83 -4004.01 0 4.25747 
38 22 -3305.83 -4004.01 -2.54249 0 
38 23 -3305.83 -2936.29 -2.54249 -0.381424 
38 24 -3780.86 -3628.18 -3.86373 -3.94203 
38 25 -2909.47 -3628.18 -3.86373 -3.94203 
38 26 -4723.62 -3628.18 -0.877633 0 
38 27 -4723.62 -3628.18 0 -3.45687 
38 28 -4723.62 -3628.18 -1.46153 4.13629 
38 29 -2397.32 -3628.18 6.39371 0 
38 30 -3889.72 -3628.18 0 -3.18251 
38 31 -3889.72 -3628.18 -2.48193 -4.82787 
38 32 -3889.72 -3628.18 -5.24484 -0.967642 
38 33 -3889.72 -3628.18 -6.54569 -0.967642 
38 34 -3889.72 -3628.18 0.886609 -4.42922 
38 35 -3889.72 -3628.18 -0.653693 0.501706 
38 36 -3889.72 -3628.18 -2.23742 -0.64571 
38 37 -3889.72 -3628.18 -5.56275 -4.49388 
38 38 -3889.72 -3628.18 -1.04371 1.85166 
38 39 -3889.72 -3628.18 -4.3978 -0.294004 
38 40 -3889.72 -3628.18 1.80221 -6.92278 
38 41 -3889.72 -4118.29 -0.439251 -6.92278 
38 42 -3889.72 -4118.29 2.06054 -6.92278 
38 43 -3889.72 -4118.29 -0.870214 -6.92278 
38 44 -3889.72 -4118.29 -6.98975 -6.92278 
38 45 -3889.72 -4118.29 -6.98975 -6.92278 
38 46 -3889.72 -4118.29 -6.98975 -6.92278 
38 47 -3889.72 -4118.29 -3.61217 -6.92278 
38 48 -3889.72 -4118.29 -7.18027 -6.92278 
38 49 -3889.72 -4118.29 1.635 6.73132 
39 0 -748.983 0 -0.428384 0 
39 1 -2004.13 -4386.53 -2.69868 -2.73667 
39 2 -3986.96 -4386.53 -5.22579 -4.89437 
39 3 -3986.96 -4386.53 0.370797 -7.10749 
39 4 -3986.96 -4386.53 0 -7.10749 
39 5 -3986.96 -4386.53 -2.81641 -7.10749 
39 6 -3986.96 -4386.53 -3.75096 -7.10749 
39 7 -3986.96 -4386.53 0.727782 -7.10749 
39 8 -3986.96 -4386.53 -0.440549 -7.10749 
39 9 -3986.96 -4386.53 -1.68215 -7.10749 
39 10 -3986.96 -4386.53 -5.60836 -3.58702 
39 11 -3986.96 -4386.53 1.20291 -6.85805 
39 12 -3986.96 -4386.53 -0.351768 -6.85805 
39 13 -3986.96 -4386.53 -2.66822 -7.73261 
39 14 -3986.96 -4386.53 -5.78294 -7.73261 
39 15 -3986.96 -4386.53 7.84705 -7.73261 
39 16 -3986.96 -4386.53 0.659036 -7.73261 
39 17 -3986.96 -4386.53 -0.413723 -6.59506 
39 18 -3986.96 -4386.53 -1.60891 -6.59506 
39 19 -3986.96 -4386.53 -4.81764 -6.59506 
39 20 -3986.96 -4386.53 0 -6.59506 
39 21 -3986.96 -4386.53 -2.71431 -7.94016 
39 22 -3308.18 -3050.6 -5.86497 -7.94016 
39 23 -3308.18 -3050.6 7.39982 -7.94016 
39 24 -3308.18 -3050.6 0.436243 -7.94016 
39 25 -3308.18 -3050.6 -0.655344 -5.31781 
39 26 -3308.18 -3050.6 -2.41816 1.82324 
39 27 -3308.18 -3050.6 -5.99419 -0.622099 
39 28 -3308.18 -3050.6 -6.12215 -2.51694 
39 29 -3308.18 -3050.6 -6.12215 -5.38239 
39 30 -3308.18 -3050.6 -6.12215 -6.54482 
39 31 -3308.18 -3050.6 -6.12215 -6.54482 
39 32 -3308.18 -3050.6 -6.12215 1.68391 
39 33 -3308.18 -3050.6 -6.12215 -0.956652 
39 34 -3308.18 -3050.6 -6.58585 -2.60464 
39 35 -3308.18 -3050.6 -6.58585 -6.87262 
39 36 -3308.18 -3050.6 -6.58585 -0.347875 
39 37 443.847 -3050.6 -0.765334 -3.30735 
39 38 -1625.46 -3050.6 -0.765334 -5.7808 
39 39 -1625.46 -3050.6 -0.765334 -7.23928 
39 40 -2579.43 -3050.6 -1.2192 -7.23928 
39 41 -2579.43 -3050.6 -2.66878 -7.23928 
39 42 -4052.02 -3050.6 -5.23362 -7.23928 
39 43 -4052.02 -3050.6 -7.40249 -7.23928 
39 44 -4052.02 -3050.6 -3.91447 -7.23928 
39 45 -4052.02 -3050.6 -3.91447 -7.23928 
39 46 -4052.02 -3766.1 0 -0.719081 
39 47 -4052.02 -3766.1 -3.12896 -1.37637 
39 48 -4052.02 -3766.1 -3.69636 1.74069 
39 49 -4052.02 -3766.1 -1.78037 -0.969856 
40 0 646.736 0 0 0 
40 1 -1218.19 -2921.57 -0.504404 0 
40 2 -3213.25 -3318.57 1.22742 -2.27353 
40 3 -3213.25 -3318.57 -0.878024 -5.10335 
40 4 -3213.25 -3318.57 3.46504 3.17422 
40 5 -3213.25 -3318.57 -0.923041 -0.837959 
40 6 -3213.25 -3318.57 7.37544 -1.60984 
40 7 -3213.25 -3318.57 0 -5.70854 
40 8 -3213.25 -3318.57 -3.08327 -0.528667 
40 9 -3213.25 -3318.57 -5.77402 -2.16597 
40 10 -3213.25 -3318.57 -2.52005 -3.70005 
40 11 -2154.09 -3318.57 0 3.91578 
40 12 -4846.21 -3318.57 -1.60109 0 
40 13 -4846.21 -3318.57 -5.07783 -1.36419 
40 14 -4846.21 -3318.57 5.33718 -5.88725 
40 15 -4846.21 -3318.57 0 -0.972428 
40 16 -4846.21 -3318.57 -3.40517 -4.11174 
40 17 -4846.21 -3318.57 -4.16188 -1.68697 
40 18 -4846.21 -2122.12 -1.24673 -1.68697 
40 19 -4846.21 -4821.47 -3.55991 -5.2921 
40 20 -4846.21 -4821.47 4.0322 -2.40208 
40 21 -4846.21 -4821.47 0 -5.10491 
40 22 -4360.63 -4821.47 -2.61675 -1.87527 
40 23 -4360.63 -4821.47 -5.28618 -4.96134 
40 24 -4360.63 -4821.47 -3.0662 -4.96134 
40 25 -2838.55 -4821.47 -5.35518 5.37886 
40 26 -3034.64 -4821.47 0.337249 0 
40 27 -3034.64 -4821.47 -0.982692 -2.68277 
40 28 -3034.64 -4821.47 6.28905 -4.07895 
40 29 -3034.64 -4821.47 0 0.33037 
40 30 -3034.64 -4821.47 -3.12232 -0.729446 
40 31 -3851.16 -4821.47 -5.07955 -5.72481 
40 32 -3851.16 -4821.47 0 5.73407 
40 33 -3851.16 -4821.47 -1.06449 0 
40 34 -3851.16 -4821.47 -3.94237 -2.19219 
40 35 -3851.16 -4821.47 -2.97972 -6.62462 
40 36 -3851.16 -4821.47 -5.93066 2.75668 
40 37 -3851.16 -4821.47 -0.690022 0 
40 38 -3851.16 -4821.47 -7.02197 -2.28966 
40 39 -3851.16 -4821.47 7.72108 -4.87289 
40 40 -3851.16 -4821.47 0 -0.615682 
40 41 -3851.16 -2776.58 -3.09449 -2.30729 
40 42 -4211.19 -3125.04 -4.63046 -3.8361 
40 43 -4211.19 -3125.04 -7.00893 4.80069 
40 44 -4211.19 -3125.04 7.7794 -0.268394 
40 45 -4211.19 -3125.04 0 -3.76088 
40 46 -4211.19 -3125.04 -2.30077 0 
40 47 -4211.19 -3125.04 -4.54793 -1.4886 
40 48 -4211.19 -3125.04 1.179 -5.28819 
40 49 -4211.19 -3125.04 -0.269402 -6.80524 
41 0 581.28 0 0 2.10483 
41 1 -1993.41 -1119.58 0 0.815499 
41 2 -2471.24 -2159.99 -0.580156 0 
41 3 -3028.49 -3273.45 -3.37027 -1.81425 
41 4 -3028.49 -3273.45 3.14577 -5.14703 
41 5 -3028.49 -3273.45 0 -4.68399 
41 6 -3028.49 -3273.45 -1.79502 -5.19178 
41 7 -3028.49 -3273.45 -3.76087 -5.19178 
41 8 -2068.39 -3273.45 -3.76087 -5.19178 
41 9 -3669.93 -3273.45 -3.76087 -5.19178 
41 10 -3669.93 -3273.45 -3.76087 -5.19178 
41 11 -3669.93 -3273.45 -3.76087 -5.19178 
41 12 -3669.93 -3273.45 -3.76087 -5.19178 
41 13 -3669.93 -3273.45 -3.76087 -5.19178 
41 14 -3669.93 -3273.45 -3.8962 -1.90331 
41 15 -3669.93 -3273.45 -3.8962 -6.19911 
41 16 -3669.93 -3273.45 -3.8962 0 
41 17 -3669.93 -3273.45 -3.8962 -2.45999 
41 18 -3669.93 -3273.45 -3.8962 -3.81647 
41 19 -3669.93 -3273.45 0 -1.60211 
41 20 -3669.93 -3273.45 -1.71651 -3.94871 
41 21 -3905.64 -3273.45 0 -3.94871 
41 22 -3905.64 -3273.45 7.71441 -3.94871 
41 23 -3905.64 -3273.45 0.346755 -3.94871 
41 24 -3905.64 -3273.45 -0.726436 -3.94871 
41 25 -3905.64 -3273.45 -1.34715 -3.94871 
41 26 -3905.64 -3273.45 -6.31531 -1.82303 
41 27 -3905.64 -3273.45 -6.93911 6.00834 
41 28 -3905.64 -3273.45 -6.93911 0.344166 
41 29 -3905.64 -3273.45 -6.93911 -0.547248 
41 30 -3905.64 -3273.45 -6.93911 -1.53468 
41 31 -3905.64 -3273.45 -6.93911 -3.7455 
41 32 -3905.64 -3273.45 1.22273 0.28888 
41 33 -2641.84 -3273.45 0 -0.333812 
41 34 -3602.51 -3273.45 -0.288769 -1.26792 
41 35 -3602.51 -3273.45 -2.60771 -4.12763 
41 36 -3602.51 -3273.45 -5.29846 -4.12763 
41 37 -3602.51 -3977.61 -3.3868 -4.12763 
41 38 -3602.51 -3977.61 4.47485 -4.12763 
41 39 -3602.51 -3977.61 0 -1.3774 
41 40 -3602.51 -3977.61 -2.52475 -5.27719 
41 41 -3602.51 -3977.61 -5.62477 -5.27719 
41 42 -3602.51 -3977.61 -5.62477 2.67065 
41 43 -3602.51 -3977.61 -5.62477 0 
41 44 -3602.51 -3977.61 -5.62477 -2.97356 
41 45 -4614.38 -3977.61 -5.62477 -2.97356 
41 46 -4614.38 -3977.61 5.19964 -4.4898 
41 47 -4614.38 -3977.61 0.35612 -4.4898 
41 48 -4614.38 -3977.61 -0.508935 -4.4898 
41 49 -4614.38 -3977.61 -2.65718 -1.68425 
42 0 642.713 0 0 6.59485 
42 1 -1258.41 -2509.04 2.54135 0.847897 
42 2 -2521.78 -3156.33 0 -0.796984 
42 3 -4634.44 -3156.33 -1.21745 -2.25996 
42 4 -4634.44 -3156.33 -5.36363 -3.98786 
42 5 -4634.44 -3156.33 -0.789637 -0.986929 
42 6 -4634.44 -3156.33 -2.41344 -1.30318 
42 7 -4634.44 -3156.33 -4.40048 -5.39825 
42 8 -4634.44 -3156.33 6.92992 -6.47109 
42 9 -4634.44 -3156.33 0.266264 -6.47109 
42 10 -4634.44 -3156.33 -0.566054 0.642019 
42 11 -4634.44 -3156.33 -3.30338 -0.587285 
42 12 -4634.44 -3156.33 -3.60676 -2.3473 
42 13 -4634.44 -3156.33 -0.368824 -4.62801 
42 14 -4634.44 -3156.33 -3.22253 4.67964 
42 15 -4634.44 -3156.33 -5.7179 0 
42 16 -4634.44 -3156.33 0.69655 -2.76061 
42 17 -4634.44 -3156.33 -0.428612 -4.45464 
42 18 -4634.44 -3156.33 -2.43356 4.83056 
42 19 -4634.44 -3156.33 -4.28284 0 
42 20 -3863.31 -3156.33 2.65624 -1.01524 
42 21 -3863.31 -3156.33 -0.841296 -5.38901 
42 22 -3863.31 -3156.33 -1.65899 -6.85112 
42 23 -3863.31 -3156.33 -4.54533 -4.87051 
42 24 -3863.31 -3156.33 6.53215 -7.77463 
42 25 -3863.31 -3156.33 0.275504 -7.77463 
42 26 -3863.31 -3156.33 -0.351807 -7.77463 
42 27 -3863.31 -3156.33 -3.30444 -5.7807 
42 28 -3863.31 -3156.33 -5.79591 -7.91023 
42 29 -3863.31 -3156.33 -5.79591 -7.91023 
42 30 -3863.31 -3156.33 7.18605 -7.91023 
42 31 -3863.31 -3156.33 0 0.80018 
42 32 -3863.31 -3156.33 -1.79972 -0.323236 
42 33 -3863.31 -3156.33 -4.64222 -1.31637 
42 34 -3863.31 -3156.33 -7.73305 -0.516799 
42 35 -3863.31 -3156.33 -7.73305 -1.50429 
42 36 -3863.31 -3156.33 -7.73305 -1.50429 
42 37 -3863.31 -3156.33 -7.73305 -5.88313 
42 38 -3863.31 -3156.33 -7.73305 3.06249 
42 39 -3863.31 -3156.33 -7.73305 -0.946396 
42 40 -3863.31 -3156.33 -7.73305 -2.49898 
42 41 -2419.45 -3156.33 -7.73305 -3.65312 
42 42 -3608.21 -3156.33 -7.73305 5.86784 
42 43 -3608.21 -3156.33 -7.73305 0 
42 44 -3608.21 -3156.33 -7.73305 -2.62689 
42 45 -3608.21 -3156.33 -3.61706 -7.72113 
42 46 -3608.21 -3156.33 -1.57755 7.43265 
42 47 -4527.06 -3156.33 -4.2502 0.612787 
42 48 -4527.06 -3156.33 -1.78455 -0.614056 
42 49 -4527.06 -3156.33 -4.7409 -1.46371 
43 0 0 0 0 -2.96082 
43 1 -2696.91 -2412.53 -0.31642 -2.96082 
43 2 -4511.1 -3655.93 -3.30359 -3.81251 
43 3 -4511.1 -3655.93 -5.3518 0.251171 
43 4 -4511.1 -3655.93 -5.3518 -0.83232 
43 5 -4511.1 -3655.93 -0.746565 -1.25514 
43 6 -4511.1 -3655.93 -3.37155 -4.20974 
43 7 -3650.38 -3371.7 -5.70761 6.09059 
43 8 -4776.91 -4522.8 -0.704799 0.552344 
43 9 -4776.91 -4522.8 -2.91752 -0.556245 
43 10 -4776.91 -4522.8 -5.45186 -1.15665 
43 11 -4776.91 -4522.8 0 -5.48776 
43 12 -4776.91 -4522.8 -1.93895 0 
43 13 -4776.91 -4522.8 -3.87981 -2.17968 
43 14 -4776.91 -4522.8 7.60124 -4.57945 
43 15 -4776.91 -4522.8 0.484924 -7.74866 
43 16 -4776.91 -4522.8 -0.670592 -0.673334 
43 17 -4776.91 -4522.8 -1.61608 -3.25443 
43 18 -4776.91 -4522.8 -5.10518 -4.31093 
43 19 -4785.56 -4522.8 -5.10518 -7.07524 
43 20 -4400.18 -4522.8 0.924056 -7.07524 
43 21 -4400.18 -4522.8 -0.728535 -7.07524 
43 22 -4400.18 -4522.8 -3.44574 -7.07524 
43 23 -4400.18 -4522.8 0 -7.07524 
43 24 -4400.18 -4522.8 -2.71808 -7.07524 
43 25 -4400.18 -4522.8 -4.39575 -7.07524 
43 26 -4400.18 -4522.8 0 3.30329 
43 27 -4400.18 -4522.8 0.707666 -0.256178 
43 28 -4400.18 -4522.8 -0.727607 -2.14194 
43 29 -4400.18 -4522.8 -1.64477 -0.579412 
43 30 -4400.18 -4522.8 -3.87077 -2.95176 
43 31 -4400.18 -4522.8 0 -4.72436 
43 32 -4400.18 -4522.8 -1.88948 -6.46737 
43 33 -4400.18 -4522.8 -5.01757 -6.46737 
43 34 -4400.18 -4522.8 -5.01757 -6.46737 
43 35 -4922.75 -2563.6 0.373613 -6.46737 
